customer_id,recencia_dias,frecuencia_compras,ticket_promedio,total_gastado,antiguedad_dias,score_satisfaccion,n_categorias,usa_app,n_tickets_soporte,region,canal_adquisicion,churn,segmento_latente,segmento_id,segmento_nombre,churn_prob,accion
C00563,66,7,107.32,656.22,1128,3.5,3,0,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.047,✅ Programa de fidelización estándar
C00564,110,3,67.02,202.38,612,4.2,2,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.123,✅ Programa de fidelización estándar
C00565,209,1,124.9,169.02,1774,3.1,3,1,2,Arequipa,Social,1,lost,3,Inactivos,0.799,🚨 Intervención urgente: llamada + descuento 20%
C00566,58,7,121.71,800.83,521,3.3,2,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.072,✅ Programa de fidelización estándar
C00567,243,1,111.59,123.36,986,3.3,2,1,2,Lima,Paid Search,1,lost,3,Inactivos,0.914,🚨 Intervención urgente: llamada + descuento 20%
C00568,148,3,68.06,201.27,132,3.4,5,0,0,Cusco,Orgánico,1,lost,3,Inactivos,0.916,🚨 Intervención urgente: llamada + descuento 20%
C00569,4,1,97.99,103.58,70,4.3,6,0,0,Lima,Paid Search,0,new,4,Nuevos,0.115,✅ Programa de fidelización estándar
C00570,19,7,137.33,1189.76,464,3.5,4,0,1,Lima,Social,0,loyal,3,Inactivos,0.26,📧 Newsletter personalizado + recomendaciones
C00571,74,2,102.94,231.27,1387,4.2,4,0,1,Trujillo,Paid Search,0,at_risk,3,Inactivos,0.4,📧 Newsletter personalizado + recomendaciones
C00572,221,3,29.87,88.62,1333,3.0,6,0,4,Lima,Orgánico,1,lost,3,Inactivos,0.953,🚨 Intervención urgente: llamada + descuento 20%
C00573,5,1,68.82,79.51,1595,3.0,5,0,1,Arequipa,Social,0,new,4,Nuevos,0.285,📧 Newsletter personalizado + recomendaciones
C00574,6,2,95.2,175.01,1559,4.8,1,1,0,Cusco,Social,0,new,4,Nuevos,0.073,✅ Programa de fidelización estándar
C00575,87,6,176.07,1133.03,1296,4.4,2,1,0,Piura,Social,1,at_risk,3,Inactivos,0.452,⚠️ Email win-back + cupón 15%
C00576,20,6,208.65,1287.6,1617,3.1,6,1,0,Lima,Orgánico,1,loyal,1,Leales,0.895,🚨 Intervención urgente: llamada + descuento 20%
C00577,101,7,102.34,723.19,975,4.0,4,0,0,Piura,Paid Search,0,at_risk,3,Inactivos,0.127,✅ Programa de fidelización estándar
C00578,127,2,89.78,216.13,1622,3.3,3,0,4,Lima,Directo,1,lost,3,Inactivos,0.855,🚨 Intervención urgente: llamada + descuento 20%
C00579,71,2,75.74,100.42,731,4.0,1,0,0,Lima,Social,1,at_risk,3,Inactivos,0.949,🚨 Intervención urgente: llamada + descuento 20%
C00580,87,4,152.35,629.96,1132,3.6,5,0,1,Lima,Orgánico,0,at_risk,3,Inactivos,0.13,✅ Programa de fidelización estándar
C00581,226,1,77.61,80.29,466,2.7,1,0,1,Piura,Orgánico,0,lost,3,Inactivos,0.411,📧 Newsletter personalizado + recomendaciones
C00582,67,5,142.35,842.32,737,3.7,4,0,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.85,🚨 Intervención urgente: llamada + descuento 20%
C00583,4,1,133.3,123.82,1514,3.7,6,0,0,Lima,Directo,1,new,4,Nuevos,0.835,🚨 Intervención urgente: llamada + descuento 20%
C00584,62,5,136.68,824.41,1250,4.4,5,0,0,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.368,📧 Newsletter personalizado + recomendaciones
C00585,18,7,252.07,1590.9,1084,4.0,4,0,2,Lima,Paid Search,0,loyal,1,Leales,0.149,✅ Programa de fidelización estándar
C00586,64,3,125.37,364.33,59,3.4,2,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.933,🚨 Intervención urgente: llamada + descuento 20%
C00587,155,2,49.15,80.58,1166,2.6,1,0,3,Lima,Email,1,lost,3,Inactivos,0.922,🚨 Intervención urgente: llamada + descuento 20%
C00588,39,10,124.06,1343.87,1703,3.6,6,1,0,Lima,Social,0,loyal,1,Leales,0.193,✅ Programa de fidelización estándar
C00589,23,13,202.0,2817.54,1787,3.9,2,0,1,Lima,Paid Search,0,loyal,1,Leales,0.043,✅ Programa de fidelización estándar
C00590,3,1,144.02,153.68,1015,3.2,3,0,2,Lima,Social,0,new,4,Nuevos,0.115,✅ Programa de fidelización estándar
C00591,46,10,234.72,2371.55,713,3.0,2,0,0,Arequipa,Directo,0,loyal,1,Leales,0.029,✅ Programa de fidelización estándar
C00592,81,4,123.85,473.13,419,3.3,1,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.107,✅ Programa de fidelización estándar
C00593,85,8,80.26,632.16,1720,3.0,3,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.038,✅ Programa de fidelización estándar
C00594,87,6,170.95,1134.09,305,3.0,4,0,0,Cusco,Paid Search,1,at_risk,3,Inactivos,0.808,🚨 Intervención urgente: llamada + descuento 20%
C00595,171,3,68.65,196.13,1273,3.4,6,0,2,Lima,Social,1,lost,3,Inactivos,0.96,🚨 Intervención urgente: llamada + descuento 20%
C00596,47,8,187.47,1558.77,1329,3.7,3,1,0,Arequipa,Email,0,loyal,1,Leales,0.044,✅ Programa de fidelización estándar
C00597,60,4,91.12,375.67,41,4.0,1,1,0,Lima,Email,1,at_risk,3,Inactivos,0.913,🚨 Intervención urgente: llamada + descuento 20%
C00598,89,6,49.36,294.25,1546,3.8,5,1,0,Lima,Social,0,at_risk,3,Inactivos,0.109,✅ Programa de fidelización estándar
C00599,202,3,107.65,400.96,1650,2.5,3,1,2,Lima,Paid Search,0,lost,3,Inactivos,0.38,📧 Newsletter personalizado + recomendaciones
C00600,28,7,179.33,1316.39,1787,3.9,4,0,0,Lima,Directo,1,loyal,1,Leales,0.848,🚨 Intervención urgente: llamada + descuento 20%
C00601,88,1,151.44,156.42,78,4.1,3,0,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.878,🚨 Intervención urgente: llamada + descuento 20%
C00602,19,5,188.27,778.52,1745,4.0,6,1,0,Lima,Orgánico,0,loyal,3,Inactivos,0.072,✅ Programa de fidelización estándar
C00603,20,12,120.53,1513.73,39,5.0,2,1,1,Lima,Email,0,loyal,1,Leales,0.098,✅ Programa de fidelización estándar
C00604,42,6,171.54,1011.2,290,3.3,5,1,0,Lima,Social,1,loyal,3,Inactivos,0.824,🚨 Intervención urgente: llamada + descuento 20%
C00605,29,16,248.99,3419.06,349,3.3,1,0,0,Lima,Paid Search,0,loyal,1,Leales,0.066,✅ Programa de fidelización estándar
C00606,183,2,99.23,173.44,215,3.4,5,0,2,Lima,Social,1,lost,3,Inactivos,0.961,🚨 Intervención urgente: llamada + descuento 20%
C00607,22,13,269.58,3724.34,258,3.1,2,1,1,Lima,Directo,0,loyal,1,Leales,0.18,✅ Programa de fidelización estándar
C00608,1,1,20.0,20.79,699,3.7,5,0,1,Lima,Paid Search,1,new,2,En Riesgo,0.892,🚨 Intervención urgente: llamada + descuento 20%
C00609,4,1,24.82,21.26,814,3.3,2,0,1,Arequipa,Directo,1,new,4,Nuevos,0.789,🚨 Intervención urgente: llamada + descuento 20%
C00610,86,3,160.41,570.96,864,3.8,6,1,0,Lima,Orgánico,1,at_risk,3,Inactivos,0.888,🚨 Intervención urgente: llamada + descuento 20%
C00611,12,12,148.31,2083.23,50,3.8,3,0,1,Trujillo,Orgánico,0,loyal,1,Leales,0.127,✅ Programa de fidelización estándar
C00612,60,6,84.88,571.87,45,3.1,1,1,2,Arequipa,Orgánico,0,at_risk,3,Inactivos,0.186,✅ Programa de fidelización estándar
C00613,214,1,40.66,46.98,509,2.7,2,1,3,Lima,Social,1,lost,3,Inactivos,0.822,🚨 Intervención urgente: llamada + descuento 20%
C00614,113,4,72.22,340.72,1680,3.4,2,0,1,Cusco,Email,1,at_risk,3,Inactivos,0.959,🚨 Intervención urgente: llamada + descuento 20%
C00615,13,16,253.02,3543.09,35,4.9,3,1,0,Piura,Orgánico,0,champion,1,Leales,0.03,✅ Programa de fidelización estándar
C00616,97,3,120.98,326.04,327,4.0,2,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.039,✅ Programa de fidelización estándar
C00617,212,1,46.72,64.63,941,1.9,1,0,1,Lima,Email,0,lost,3,Inactivos,0.341,📧 Newsletter personalizado + recomendaciones
C00618,225,1,66.53,69.71,970,1.9,4,0,3,Trujillo,Orgánico,1,lost,3,Inactivos,0.947,🚨 Intervención urgente: llamada + descuento 20%
C00619,31,13,184.53,2828.63,288,3.3,5,0,1,Trujillo,Social,1,loyal,1,Leales,0.847,🚨 Intervención urgente: llamada + descuento 20%
C00620,177,1,90.87,108.67,1043,4.4,6,1,4,Lima,Social,1,lost,3,Inactivos,0.92,🚨 Intervención urgente: llamada + descuento 20%
C00621,64,12,239.51,2738.38,1093,4.2,6,0,0,Lima,Paid Search,0,loyal,1,Leales,0.01,✅ Programa de fidelización estándar
C00622,14,12,234.83,2975.0,305,3.8,2,0,0,Lima,Directo,0,loyal,1,Leales,0.078,✅ Programa de fidelización estándar
C00623,4,1,26.06,25.5,773,3.9,5,0,1,Lima,Paid Search,1,new,4,Nuevos,0.932,🚨 Intervención urgente: llamada + descuento 20%
C00624,32,9,162.2,1496.66,548,3.9,6,0,1,Arequipa,Directo,0,loyal,1,Leales,0.649,⚠️ Email win-back + oferta exclusiva VIP
C00625,46,16,173.52,2465.95,856,4.1,5,0,1,Lima,Email,0,loyal,1,Leales,0.2,✅ Programa de fidelización estándar
C00626,30,14,415.15,6736.84,634,5.0,6,0,0,Lima,Email,0,champion,0,Champions,0.023,✅ Programa de fidelización estándar
C00627,8,1,92.29,91.37,1564,3.7,4,0,1,Trujillo,Orgánico,1,new,4,Nuevos,0.122,✅ Programa de fidelización estándar
C00628,135,2,117.92,238.52,1361,2.7,2,1,1,Lima,Social,0,lost,3,Inactivos,0.143,✅ Programa de fidelización estándar
C00629,68,5,109.49,500.72,1586,4.9,1,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.127,✅ Programa de fidelización estándar
C00630,113,3,42.79,127.94,978,3.2,2,1,5,Trujillo,Orgánico,1,lost,3,Inactivos,0.946,🚨 Intervención urgente: llamada + descuento 20%
C00631,31,10,236.47,2236.66,509,3.5,5,0,0,Cusco,Orgánico,1,loyal,1,Leales,0.242,✅ Programa de fidelización estándar
C00632,76,3,125.85,277.77,443,3.9,3,1,0,Lima,Email,0,at_risk,3,Inactivos,0.199,✅ Programa de fidelización estándar
C00633,89,5,147.72,698.17,1028,2.7,4,0,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.646,⚠️ Email win-back + cupón 15%
C00634,34,22,300.07,5397.99,1576,4.4,1,0,0,Lima,Email,0,champion,0,Champions,0.015,✅ Programa de fidelización estándar
C00635,117,3,54.89,157.35,1518,4.2,1,0,4,Lima,Social,1,at_risk,3,Inactivos,0.94,🚨 Intervención urgente: llamada + descuento 20%
C00636,6,1,116.1,110.88,1462,3.8,5,0,3,Lima,Orgánico,0,new,4,Nuevos,0.091,✅ Programa de fidelización estándar
C00637,14,23,438.72,11815.99,1103,4.5,1,0,0,Lima,Email,0,champion,0,Champions,0.031,✅ Programa de fidelización estándar
C00638,31,7,189.06,1142.7,806,4.6,5,0,0,Lima,Orgánico,0,loyal,1,Leales,0.07,✅ Programa de fidelización estándar
C00639,9,8,174.27,1096.04,74,3.9,1,0,1,Lima,Social,0,loyal,1,Leales,0.096,✅ Programa de fidelización estándar
C00640,34,8,187.77,1830.68,859,3.2,1,0,1,Lima,Social,1,loyal,1,Leales,0.749,🚨 Intervención urgente: llamada + descuento 20%
C00641,5,1,115.65,98.38,1324,4.3,6,0,0,Lima,Paid Search,0,new,4,Nuevos,0.802,🚨 Intervención urgente: llamada + descuento 20%
C00642,90,5,101.15,414.79,304,4.3,6,1,0,Lima,Email,0,at_risk,3,Inactivos,0.319,📧 Newsletter personalizado + recomendaciones
C00643,81,1,106.31,92.66,1476,3.9,5,1,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.898,🚨 Intervención urgente: llamada + descuento 20%
C00644,274,2,48.37,97.9,1088,3.4,4,1,7,Lima,Paid Search,1,lost,3,Inactivos,0.991,🚨 Intervención urgente: llamada + descuento 20%
C00645,21,12,235.69,3132.5,1557,3.7,1,1,1,Cusco,Social,0,loyal,1,Leales,0.077,✅ Programa de fidelización estándar
C00646,111,6,86.12,499.34,1541,2.9,2,0,0,Arequipa,Paid Search,1,at_risk,3,Inactivos,0.886,🚨 Intervención urgente: llamada + descuento 20%
C00647,45,1,86.48,102.37,682,3.9,3,1,0,Arequipa,Paid Search,1,at_risk,3,Inactivos,0.894,🚨 Intervención urgente: llamada + descuento 20%
C00648,78,3,111.22,366.64,173,3.9,6,1,2,Trujillo,Paid Search,1,at_risk,3,Inactivos,0.976,🚨 Intervención urgente: llamada + descuento 20%
C00649,6,1,63.87,78.16,864,4.9,5,0,3,Lima,Social,1,new,4,Nuevos,0.897,🚨 Intervención urgente: llamada + descuento 20%
C00650,122,1,76.42,75.21,786,2.2,1,0,6,Lima,Paid Search,1,lost,3,Inactivos,0.95,🚨 Intervención urgente: llamada + descuento 20%
C00651,58,6,124.35,773.2,222,3.7,6,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.11,✅ Programa de fidelización estándar
C00652,250,2,96.72,174.55,576,1.4,4,1,2,Arequipa,Email,0,lost,3,Inactivos,0.343,📧 Newsletter personalizado + recomendaciones
C00653,5,6,115.75,668.41,813,4.7,6,0,0,Trujillo,Social,0,loyal,4,Nuevos,0.081,✅ Programa de fidelización estándar
C00654,19,15,323.78,4248.39,207,4.6,2,1,1,Lima,Orgánico,1,champion,0,Champions,0.864,🚨 Intervención urgente: llamada + descuento 20%
C00655,34,10,168.99,1842.53,811,4.0,5,1,0,Lima,Orgánico,0,loyal,1,Leales,0.169,✅ Programa de fidelización estándar
C00656,21,10,152.72,1705.79,347,2.8,2,0,0,Lima,Orgánico,0,loyal,1,Leales,0.051,✅ Programa de fidelización estándar
C00657,98,4,140.91,571.11,1444,3.7,6,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.184,✅ Programa de fidelización estándar
C00658,122,1,150.63,232.74,180,3.6,3,1,0,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.076,✅ Programa de fidelización estándar
C00659,6,1,82.49,116.98,640,3.5,4,0,3,Arequipa,Email,0,new,4,Nuevos,0.042,✅ Programa de fidelización estándar
C00660,49,7,105.61,842.01,1500,3.6,5,0,1,Lima,Email,0,at_risk,3,Inactivos,0.155,✅ Programa de fidelización estándar
C00661,67,7,73.73,447.15,570,3.9,5,1,0,Piura,Email,1,at_risk,3,Inactivos,0.88,🚨 Intervención urgente: llamada + descuento 20%
C00662,15,20,351.83,6953.36,179,4.0,1,0,0,Arequipa,Paid Search,1,champion,0,Champions,0.742,🚨 Intervención urgente: llamada + descuento 20%
C00663,19,11,296.1,2883.41,1261,4.2,2,1,1,Lima,Social,0,champion,1,Leales,0.069,✅ Programa de fidelización estándar
C00664,63,4,209.78,728.77,1402,3.5,5,0,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.473,⚠️ Email win-back + cupón 15%
C00665,106,3,133.53,494.16,291,3.7,2,0,0,Lima,Directo,0,at_risk,3,Inactivos,0.299,📧 Newsletter personalizado + recomendaciones
C00666,201,1,92.09,118.62,1775,3.3,3,1,2,Lima,Email,0,lost,3,Inactivos,0.195,✅ Programa de fidelización estándar
C00667,7,6,172.65,1092.36,442,3.6,1,0,1,Lima,Orgánico,0,loyal,1,Leales,0.136,✅ Programa de fidelización estándar
C00668,1,17,352.49,5581.21,1142,4.8,3,0,0,Lima,Email,0,champion,2,En Riesgo,0.042,✅ Programa de fidelización estándar
C00669,30,6,126.19,803.68,1311,4.3,1,1,3,Lima,Paid Search,1,at_risk,3,Inactivos,0.852,🚨 Intervención urgente: llamada + descuento 20%
C00670,21,13,214.24,2575.59,521,4.2,1,1,0,Lima,Email,0,loyal,1,Leales,0.033,✅ Programa de fidelización estándar
C00671,24,13,372.09,5608.77,1757,4.6,2,0,0,Cusco,Orgánico,0,champion,0,Champions,0.031,✅ Programa de fidelización estándar
C00672,174,3,113.21,283.14,1661,2.2,6,1,1,Lima,Orgánico,1,lost,3,Inactivos,0.945,🚨 Intervención urgente: llamada + descuento 20%
C00673,19,15,337.95,5354.62,1601,4.5,1,0,2,Lima,Social,1,champion,0,Champions,0.824,🚨 Intervención urgente: llamada + descuento 20%
C00674,74,5,132.58,692.56,1149,4.7,3,1,1,Lima,Orgánico,0,at_risk,3,Inactivos,0.184,✅ Programa de fidelización estándar
C00675,27,6,226.39,1596.19,1030,3.4,6,0,0,Piura,Social,1,loyal,1,Leales,0.46,⚠️ Email win-back + oferta exclusiva VIP
C00676,32,8,266.55,2142.1,1457,3.9,3,0,2,Lima,Paid Search,1,loyal,1,Leales,0.792,🚨 Intervención urgente: llamada + descuento 20%
C00677,88,5,99.72,454.85,1492,3.3,6,1,0,Lima,Email,0,at_risk,3,Inactivos,0.12,✅ Programa de fidelización estándar
C00678,162,1,69.51,67.56,66,1.5,3,1,1,Piura,Email,1,lost,3,Inactivos,0.984,🚨 Intervención urgente: llamada + descuento 20%
C00679,109,4,108.69,355.69,1799,4.0,2,1,0,Cusco,Paid Search,1,at_risk,3,Inactivos,0.855,🚨 Intervención urgente: llamada + descuento 20%
C00680,192,3,84.98,270.59,1667,2.4,2,0,3,Trujillo,Paid Search,1,lost,3,Inactivos,0.936,🚨 Intervención urgente: llamada + descuento 20%
C00681,28,15,266.16,4560.28,510,3.9,4,1,0,Lima,Orgánico,0,loyal,0,Champions,0.019,✅ Programa de fidelización estándar
C00682,117,1,106.6,90.65,209,3.2,5,0,2,Lima,Orgánico,1,lost,3,Inactivos,0.904,🚨 Intervención urgente: llamada + descuento 20%
C00683,27,13,177.44,2289.15,1378,4.0,4,0,0,Arequipa,Paid Search,1,loyal,1,Leales,0.601,⚠️ Email win-back + oferta exclusiva VIP
C00684,188,2,30.48,72.37,611,2.8,4,1,1,Piura,Email,0,lost,3,Inactivos,0.858,🚨 Intervención urgente: llamada + descuento 20%
C00685,81,2,67.95,136.56,1459,4.2,1,0,0,Arequipa,Directo,0,at_risk,3,Inactivos,0.07,✅ Programa de fidelización estándar
C00686,1,1,90.99,90.77,1522,3.3,1,0,0,Arequipa,Social,0,new,2,En Riesgo,0.105,✅ Programa de fidelización estándar
C00687,55,2,81.63,218.14,1008,3.7,4,1,1,Lima,Social,1,at_risk,3,Inactivos,0.899,🚨 Intervención urgente: llamada + descuento 20%
C00688,1,18,371.7,7730.65,1672,4.8,5,1,1,Trujillo,Social,0,champion,2,En Riesgo,0.096,✅ Programa de fidelización estándar
C00689,22,18,361.61,6375.56,1324,3.9,4,1,1,Lima,Email,0,champion,0,Champions,0.038,✅ Programa de fidelización estándar
C00690,185,2,70.94,106.96,383,3.6,2,0,3,Lima,Paid Search,1,lost,3,Inactivos,0.827,🚨 Intervención urgente: llamada + descuento 20%
C00691,62,5,91.22,404.42,1612,3.6,3,0,1,Lima,Directo,0,at_risk,3,Inactivos,0.692,⚠️ Email win-back + cupón 15%
C00692,262,2,53.18,85.43,996,3.2,4,0,8,Lima,Email,1,lost,3,Inactivos,0.989,🚨 Intervención urgente: llamada + descuento 20%
C00693,34,8,134.35,868.15,1518,5.0,1,0,1,Lima,Email,1,loyal,3,Inactivos,0.847,🚨 Intervención urgente: llamada + descuento 20%
C00694,25,18,138.55,2129.33,1673,3.8,5,0,4,Lima,Orgánico,0,loyal,1,Leales,0.075,✅ Programa de fidelización estándar
C00695,33,6,361.64,2351.49,393,4.7,1,0,0,Arequipa,Paid Search,1,champion,1,Leales,0.82,🚨 Intervención urgente: llamada + descuento 20%
C00696,7,2,67.78,127.62,98,4.1,2,0,0,Lima,Paid Search,0,new,4,Nuevos,0.033,✅ Programa de fidelización estándar
C00697,168,3,107.35,371.92,337,2.5,6,0,3,Arequipa,Social,1,lost,3,Inactivos,0.946,🚨 Intervención urgente: llamada + descuento 20%
C00698,3,1,126.72,113.06,452,3.1,1,1,0,Lima,Paid Search,1,new,4,Nuevos,0.785,🚨 Intervención urgente: llamada + descuento 20%
C00699,15,10,119.06,1077.25,543,3.9,6,0,1,Lima,Paid Search,1,loyal,1,Leales,0.584,⚠️ Email win-back + oferta exclusiva VIP
C00700,96,4,49.93,229.8,248,4.5,1,1,1,Lima,Directo,0,at_risk,3,Inactivos,0.135,✅ Programa de fidelización estándar
C00701,165,3,101.22,304.22,1098,3.2,5,0,2,Lima,Orgánico,1,lost,3,Inactivos,0.941,🚨 Intervención urgente: llamada + descuento 20%
C00702,28,9,83.74,878.39,1286,3.7,6,0,1,Lima,Paid Search,0,loyal,3,Inactivos,0.11,✅ Programa de fidelización estándar
C00703,231,2,65.51,136.77,1754,2.6,5,1,4,Lima,Orgánico,1,lost,3,Inactivos,0.888,🚨 Intervención urgente: llamada + descuento 20%
C00704,7,1,26.97,33.64,396,4.3,1,0,1,Lima,Email,1,new,4,Nuevos,0.764,🚨 Intervención urgente: llamada + descuento 20%
C00705,4,1,104.93,105.78,151,4.5,1,0,0,Piura,Directo,0,new,4,Nuevos,0.085,✅ Programa de fidelización estándar
C00706,187,3,78.27,218.98,524,2.6,4,1,0,Lima,Paid Search,1,lost,3,Inactivos,0.978,🚨 Intervención urgente: llamada + descuento 20%
C00707,40,12,188.53,2251.6,606,3.7,2,0,0,Trujillo,Social,0,loyal,1,Leales,0.122,✅ Programa de fidelización estándar
C00708,30,12,167.77,2096.15,913,2.7,6,1,1,Lima,Paid Search,0,loyal,1,Leales,0.57,⚠️ Email win-back + oferta exclusiva VIP
C00709,8,1,131.18,123.11,1202,3.6,4,1,0,Arequipa,Directo,0,new,4,Nuevos,0.125,✅ Programa de fidelización estándar
C00710,21,11,302.04,3698.95,924,4.8,5,0,0,Trujillo,Social,1,champion,1,Leales,0.161,✅ Programa de fidelización estándar
C00711,203,2,86.08,138.13,1529,2.0,4,0,0,Arequipa,Social,0,lost,3,Inactivos,0.282,📧 Newsletter personalizado + recomendaciones
C00712,177,3,51.43,146.72,608,2.9,4,1,5,Lima,Orgánico,1,lost,3,Inactivos,0.945,🚨 Intervención urgente: llamada + descuento 20%
C00713,62,5,115.34,457.4,379,4.1,6,1,1,Lima,Directo,0,at_risk,3,Inactivos,0.092,✅ Programa de fidelización estándar
C00714,4,1,85.19,100.82,1624,3.2,1,1,0,Lima,Email,0,new,4,Nuevos,0.108,✅ Programa de fidelización estándar
C00715,29,12,189.52,2668.89,144,3.6,1,1,1,Piura,Paid Search,0,loyal,1,Leales,0.212,✅ Programa de fidelización estándar
C00716,32,9,154.88,1217.13,657,4.0,6,0,0,Cusco,Social,1,loyal,1,Leales,0.884,🚨 Intervención urgente: llamada + descuento 20%
C00717,22,14,323.26,4449.88,266,4.7,2,0,2,Piura,Paid Search,0,champion,0,Champions,0.066,✅ Programa de fidelización estándar
C00718,41,3,76.35,210.87,76,3.4,3,1,0,Lima,Social,0,at_risk,3,Inactivos,0.26,📧 Newsletter personalizado + recomendaciones
C00719,28,9,265.32,2904.78,1674,4.0,3,0,0,Trujillo,Orgánico,0,loyal,1,Leales,0.009,✅ Programa de fidelización estándar
C00720,38,14,248.69,3951.23,303,4.2,6,1,1,Piura,Email,0,loyal,1,Leales,0.047,✅ Programa de fidelización estándar
C00721,206,1,87.69,102.91,142,3.7,6,1,3,Lima,Paid Search,1,lost,3,Inactivos,0.979,🚨 Intervención urgente: llamada + descuento 20%
C00722,3,1,99.0,113.85,574,3.3,4,1,0,Lima,Orgánico,1,new,4,Nuevos,0.032,✅ Programa de fidelización estándar
C00723,14,6,137.37,850.85,428,4.0,2,0,1,Trujillo,Orgánico,1,loyal,3,Inactivos,0.872,🚨 Intervención urgente: llamada + descuento 20%
C00724,54,6,94.53,530.65,821,3.4,2,1,0,Arequipa,Orgánico,0,at_risk,3,Inactivos,0.198,✅ Programa de fidelización estándar
C00725,6,1,128.29,118.15,1345,4.5,5,0,0,Cusco,Paid Search,0,new,4,Nuevos,0.416,📧 Newsletter personalizado + recomendaciones
C00726,14,17,273.07,4529.97,345,4.4,1,1,0,Lima,Paid Search,0,champion,0,Champions,0.014,✅ Programa de fidelización estándar
C00727,18,15,329.38,4990.45,1215,4.6,6,1,1,Trujillo,Email,0,champion,0,Champions,0.043,✅ Programa de fidelización estándar
C00728,15,9,224.3,2174.76,1143,3.4,6,0,1,Lima,Paid Search,0,loyal,1,Leales,0.702,🚨 Intervención urgente: llamada + descuento 20%
C00729,102,3,136.69,359.73,80,4.2,6,0,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.937,🚨 Intervención urgente: llamada + descuento 20%
C00730,35,10,167.67,1479.39,1477,4.5,6,1,1,Lima,Email,0,loyal,1,Leales,0.039,✅ Programa de fidelización estándar
C00731,6,2,92.7,144.47,1459,3.5,5,0,0,Trujillo,Orgánico,0,new,4,Nuevos,0.107,✅ Programa de fidelización estándar
